"","input_metabolite_name_final","original_index_moore","contains_original_moore","contains_derived_moore","n_source_rows_moore","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers_moore","multiple_isomers_moore","original_moore","MLR_Harmonized_Name_moore",".row_id_moore","uid_01","hmdb_id","biochemical","original_index_comets","original_comets","contains_original_comets","contains_derived_comets","n_source_rows_comets","multiple_identifiers_comets","multiple_isomers_comets","biochemical_final","MLR_Harmonized_Name_comets",".row_id_comets"
"1","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",416,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",493
"2","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",419,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",496
"3","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1239,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1369
"4","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1240,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1370
"5","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1243,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1373
"6","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",2281,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",2417
"7","10_heptadecenoate_17_1n7","7704",TRUE,FALSE,1,"HMDB0060038","HMDB60038","5312435","10-heptadecenoate (17:1n7)","4471860",NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",1,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",5468,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",6298
"8","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",416,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",493
"9","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",419,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",496
"10","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1239,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1369
"11","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1240,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1370
"12","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",1243,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",1373
"13","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",2281,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",2417
"14","10_heptadecenoic_acid_z","7705",TRUE,FALSE,1,"HMDB0060038","HMDB60038",NA,"10-Heptadecenoic acid. (Z)-",NA,NA,NA,NA,FALSE,FALSE,NA,"10Z-Heptadecenoic acid",2,"HMDB0060038","HMDB0060038","10Z-Heptadecenoic acid",5468,TRUE,TRUE,FALSE,1,FALSE,FALSE,"10z_heptadecenoic acid","10Z-Heptadecenoic acid",6298
"15","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",417,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",494
"16","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",422,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",499
"17","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",1241,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",1371
"18","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",2290,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",2426
"19","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",5469,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",6299
"20","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",6394,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",7165
"21","10_nonadecenoate_19_1n9","7502",TRUE,FALSE,1,"HMDB0013622","HMDB13622","5312513","10-nonadecenoate (19:1n9)","4471938",NA,NA,NA,FALSE,FALSE,NA,"Nonadeca-10Z-enoic acid",5,"HMDB0013622","HMDB0013622","Nonadeca-10(Z)-enoic acid",6395,TRUE,TRUE,FALSE,1,FALSE,FALSE,"nonadeca_10_z_enoic acid","Nonadeca-10Z-enoic acid",7166
"22","10_undecenoate_11_1n1","7645",TRUE,FALSE,1,"HMDB0033724","HMDB33724","14891","10-undecenoate (11:1n1)","10771160",NA,NA,NA,FALSE,FALSE,NA,"10-Hendecenoic acid",6,"HMDB0033724","HMDB0033724","Undecylenic acid",418,TRUE,TRUE,FALSE,1,FALSE,FALSE,"undecylenic acid","10-Hendecenoic acid",495
"23","10_undecenoate_11_1n1","7645",TRUE,FALSE,1,"HMDB0033724","HMDB33724","14891","10-undecenoate (11:1n1)","10771160",NA,NA,NA,FALSE,FALSE,NA,"10-Hendecenoic acid",6,"HMDB0033724","HMDB0033724","Undecylenic acid",423,TRUE,TRUE,FALSE,1,FALSE,FALSE,"undecylenic acid","10-Hendecenoic acid",500
"24","10_undecenoate_11_1n1","7645",TRUE,FALSE,1,"HMDB0033724","HMDB33724","14891","10-undecenoate (11:1n1)","10771160",NA,NA,NA,FALSE,FALSE,NA,"10-Hendecenoic acid",6,"HMDB0033724","HMDB0033724","Undecylenic acid",1238,TRUE,TRUE,FALSE,1,FALSE,FALSE,"undecylenic acid","10-Hendecenoic acid",1368
"25","10_undecenoate_11_1n1","7645",TRUE,FALSE,1,"HMDB0033724","HMDB33724","14891","10-undecenoate (11:1n1)","10771160",NA,NA,NA,FALSE,FALSE,NA,"10-Hendecenoic acid",6,"HMDB0033724","HMDB0033724","Undecylenic acid",1242,TRUE,TRUE,FALSE,1,FALSE,FALSE,"undecylenic acid","10-Hendecenoic acid",1372
"26","10_undecenoate_11_1n1","7645",TRUE,FALSE,1,"HMDB0033724","HMDB33724","14891","10-undecenoate (11:1n1)","10771160",NA,NA,NA,FALSE,FALSE,NA,"10-Hendecenoic acid",6,"HMDB0033724","HMDB0033724","Undecylenic acid",5365,TRUE,TRUE,FALSE,1,FALSE,FALSE,"undecylenic acid","10-Hendecenoic acid",6214
"27","11_hete","6358",TRUE,FALSE,1,"HMDB0004682","HMDB04682",NA,"11-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"11R-HETE",11,"HMDB0004682","HMDB0004682","11(R)-HETE",429,TRUE,TRUE,FALSE,1,FALSE,FALSE,"11_r_hete","11R-HETE",507
"28","11_hete","6358",TRUE,FALSE,1,"HMDB0004682","HMDB04682",NA,"11-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"11R-HETE",11,"HMDB0004682","HMDB0004682","11(R)-HETE",2343,TRUE,TRUE,FALSE,1,FALSE,FALSE,"11_r_hete","11R-HETE",2479
"29","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",433,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",511
"30","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",437,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",515
"31","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",439,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",517
"32","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",1251,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",1381
"33","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",2322,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",2458
"34","12_13_dihome","6363",TRUE,FALSE,1,"HMDB0004705","HMDB04705","10236635","12,13-DiHOME","8412123","C14829",NA,NA,FALSE,FALSE,NA,"12,13-DiHOME",17,"HMDB0004705","HMDB0004705","12,13-DHOME",11231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",11961
"35","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",433,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",511
"36","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",437,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",515
"37","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",439,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",517
"38","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",1251,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",1381
"39","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",2322,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",2458
"40","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,NA,"HMDB0004705","HMDB04705","10236635","12,13-hydroxyoctadec-9(Z)-enoate",NA,"","",NA,TRUE,FALSE,FALSE,"12,13-DiHOME",22,"HMDB0004705","HMDB0004705","12,13-DHOME",11231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",11961
"41","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",433,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",511
"42","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",437,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",515
"43","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",439,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",517
"44","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",1251,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",1381
"45","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",2322,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",2458
"46","12_13_hydroxyoctadec_9_z_enoate","8099",FALSE,TRUE,1,"HMDB0004705","HMDB04705","10236640","12,13-hydroxyoctadec-9(Z)-enoate",NA,NA,NA,NA,TRUE,FALSE,NA,"12,13-DiHOME",23,"HMDB0004705","HMDB0004705","12,13-DHOME",11231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome","12,13-DiHOME",11961
"47","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",431,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",509
"48","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",441,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",519
"49","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",1248,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",1378
"50","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",1252,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",1382
"51","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",2344,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",2480
"52","12_hete","6541",TRUE,FALSE,1,"HMDB0006111","HMDB06111","5312983","12-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HETE",25,"HMDB0006111","HMDB0006111","12-HETE",5600,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_hete","12S-HETE",6423
"53","12_hhtre","7279",TRUE,FALSE,1,"HMDB0012535","HMDB12535","5283141","12-HHTrE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HHTrE",26,"HMDB0012535","HMDB0012535","12S-HHT",432,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12s_hht","12S-HHTrE",510
"54","12_hhtre","7279",TRUE,FALSE,1,"HMDB0012535","HMDB12535","5283141","12-HHTrE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HHTrE",26,"HMDB0012535","HMDB0012535","12S-HHT",442,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12s_hht","12S-HHTrE",520
"55","12_hhtre","7279",TRUE,FALSE,1,"HMDB0012535","HMDB12535","5283141","12-HHTrE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HHTrE",26,"HMDB0012535","HMDB0012535","12S-HHT",1249,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12s_hht","12S-HHTrE",1379
"56","12_hhtre","7279",TRUE,FALSE,1,"HMDB0012535","HMDB12535","5283141","12-HHTrE",NA,NA,NA,NA,FALSE,FALSE,NA,"12S-HHTrE",26,"HMDB0012535","HMDB0012535","12S-HHT",1253,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12s_hht","12S-HHTrE",1383
"57","15_2_anacardic_acid","7649",TRUE,FALSE,1,"HMDB0033896","HMDB33896","11824131","(15:2)-anacardic acid",NA,NA,NA,NA,FALSE,FALSE,NA,"Anacardic acid C15:2",47,"HMDB0033896","HMDB0033896","Anacardic acid",4,TRUE,TRUE,FALSE,1,FALSE,FALSE,"anacardic acid","Anacardic acid C15:2",3
"58","15_2_anacardic_acid","7649",TRUE,FALSE,1,"HMDB0033896","HMDB33896","11824131","(15:2)-anacardic acid",NA,NA,NA,NA,FALSE,FALSE,NA,"Anacardic acid C15:2",47,"HMDB0033896","HMDB0033896","Anacardic acid",465,TRUE,TRUE,FALSE,1,FALSE,FALSE,"anacardic acid","Anacardic acid C15:2",541
"59","15_2_anacardic_acid","7649",TRUE,FALSE,1,"HMDB0033896","HMDB33896","11824131","(15:2)-anacardic acid",NA,NA,NA,NA,FALSE,FALSE,NA,"Anacardic acid C15:2",47,"HMDB0033896","HMDB0033896","Anacardic acid",2063,TRUE,TRUE,FALSE,1,FALSE,FALSE,"anacardic acid","Anacardic acid C15:2",2163
"60","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",468,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15-HETE",544
"61","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",468,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15R-HETE",545
"62","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",468,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15S-HETE",546
"63","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",1265,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15-HETE",1393
"64","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",1265,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15R-HETE",1394
"65","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",1265,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15S-HETE",1395
"66","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",2345,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15-HETE",2481
"67","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",2345,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15R-HETE",2482
"68","15_hete","6051",TRUE,FALSE,1,"HMDB0002110","HMDB02110","5280724","15-HETE",NA,NA,NA,NA,FALSE,FALSE,NA,"15S-HETE",49,"HMDB0002110","HMDB0002110","15(S)-HETE",2345,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_s_hete","15S-HETE",2483
"69","16_hydroxypalmitate","6550",TRUE,FALSE,1,"HMDB0006294","HMDB06294","10466","16-hydroxypalmitate","10034","C18218",NA,NA,FALSE,FALSE,NA,"Juniperic acid",60,"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",473,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid","Juniperic acid",550
"70","16_hydroxypalmitate","6550",TRUE,FALSE,1,"HMDB0006294","HMDB06294","10466","16-hydroxypalmitate","10034","C18218",NA,NA,FALSE,FALSE,NA,"Juniperic acid",60,"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",475,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid","Juniperic acid",552
"71","16_hydroxypalmitate","6550",TRUE,FALSE,1,"HMDB0006294","HMDB06294","10466","16-hydroxypalmitate","10034","C18218",NA,NA,FALSE,FALSE,NA,"Juniperic acid",60,"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",1266,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid","Juniperic acid",1396
"72","16_hydroxypalmitate","6550",TRUE,FALSE,1,"HMDB0006294","HMDB06294","10466","16-hydroxypalmitate","10034","C18218",NA,NA,FALSE,FALSE,NA,"Juniperic acid",60,"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",2283,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid","Juniperic acid",2419
"73","16_hydroxypalmitate","6550",TRUE,FALSE,1,"HMDB0006294","HMDB06294","10466","16-hydroxypalmitate","10034","C18218",NA,NA,FALSE,FALSE,NA,"Juniperic acid",60,"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",4700,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid","Juniperic acid",5541
